,DATE,PLANT_NAME,MATERIAL_NAME,TOTAL_UNRESTRICTED_STOCK
2490,2024/09/30,CHINA-WAREHOUSE,MAT-0165,12325
2491,2024/09/30,CHINA-WAREHOUSE,MAT-0166,950550
2492,2024/09/30,CHINA-WAREHOUSE,MAT-0167,148375
2493,2024/09/30,CHINA-WAREHOUSE,MAT-0168,8250
2494,2024/09/30,CHINA-WAREHOUSE,MAT-0174,200
2495,2024/09/30,CHINA-WAREHOUSE,MAT-0175,25
2496,2024/09/30,CHINA-WAREHOUSE,MAT-0176,166500
2497,2024/09/30,CHINA-WAREHOUSE,MAT-0177,2425
2498,2024/09/30,CHINA-WAREHOUSE,MAT-0178,104600
2499,2024/09/30,CHINA-WAREHOUSE,MAT-0179,7275
2500,2024/09/30,CHINA-WAREHOUSE,MAT-0180,36475
2501,2024/09/30,CHINA-WAREHOUSE,MAT-0188,92500
2502,2024/09/30,CHINA-WAREHOUSE,MAT-0190,415525
2503,2024/09/30,CHINA-WAREHOUSE,MAT-0193,235280
2504,2024/09/30,CHINA-WAREHOUSE,MAT-0195,443075
2505,2024/09/30,CHINA-WAREHOUSE,MAT-0196,235875
2506,2024/09/30,CHINA-WAREHOUSE,MAT-0197,567400
2507,2024/09/30,CHINA-WAREHOUSE,MAT-0198,1103700
2508,2024/09/30,CHINA-WAREHOUSE,MAT-0199,14350
2509,2024/09/30,CHINA-WAREHOUSE,MAT-0201,511500
2510,2024/09/30,CHINA-WAREHOUSE,MAT-0202,47125
2511,2024/09/30,CHINA-WAREHOUSE,MAT-0204,10200
2512,2024/09/30,CHINA-WAREHOUSE,MAT-0206,272300
2513,2024/09/30,CHINA-WAREHOUSE,MAT-0207,53800
2514,2024/09/30,CHINA-WAREHOUSE,MAT-0208,0
2515,2024/09/30,CHINA-WAREHOUSE,MAT-0209,0
2516,2024/09/30,CHINA-WAREHOUSE,MAT-0216,0
2517,2024/09/30,CHINA-WAREHOUSE,MAT-0218,750
2518,2024/09/30,CHINA-WAREHOUSE,MAT-0229,50450
2519,2024/09/30,CHINA-WAREHOUSE,MAT-0231,25
2520,2024/09/30,CHINA-WAREHOUSE,MAT-0232,351175
2521,2024/09/30,CHINA-WAREHOUSE,MAT-0233,519225
2522,2024/09/30,CHINA-WAREHOUSE,MAT-0234,270750
2523,2024/09/30,CHINA-WAREHOUSE,MAT-0235,0
2524,2024/09/30,CHINA-WAREHOUSE,MAT-0236,197750
2525,2024/09/30,CHINA-WAREHOUSE,MAT-0237,761200
2526,2024/09/30,CHINA-WAREHOUSE,MAT-0246,900
2527,2024/09/30,CHINA-WAREHOUSE,MAT-0254,172450
2528,2024/09/30,CHINA-WAREHOUSE,MAT-0256,24550
2529,2024/09/30,CHINA-WAREHOUSE,MAT-0260,1200
2530,2024/09/30,CHINA-WAREHOUSE,MAT-0261,1475800
2531,2024/09/30,CHINA-WAREHOUSE,MAT-0262,49500
2532,2024/09/30,CHINA-WAREHOUSE,MAT-0263,900
2533,2024/09/30,CHINA-WAREHOUSE,MAT-0264,290100
2534,2024/09/30,CHINA-WAREHOUSE,MAT-0265,121475
2535,2024/09/30,CHINA-WAREHOUSE,MAT-0266,53025
2536,2024/09/30,CHINA-WAREHOUSE,MAT-0267,247500
2537,2024/09/30,CHINA-WAREHOUSE,MAT-0268,1629075
2538,2024/09/30,CHINA-WAREHOUSE,MAT-0270,795000
2539,2024/09/30,CHINA-WAREHOUSE,MAT-0271,600
2540,2024/09/30,CHINA-WAREHOUSE,MAT-0273,120400
2541,2024/09/30,CHINA-WAREHOUSE,MAT-0276,408900
2542,2024/09/30,CHINA-WAREHOUSE,MAT-0279,1275
2543,2024/09/30,CHINA-WAREHOUSE,MAT-0281,668125
2544,2024/09/30,CHINA-WAREHOUSE,MAT-0284,29950
2545,2024/09/30,CHINA-WAREHOUSE,MAT-0285,319000
2546,2024/09/30,CHINA-WAREHOUSE,MAT-0290,24700
2547,2024/09/30,CHINA-WAREHOUSE,MAT-0291,22850
2548,2024/09/30,CHINA-WAREHOUSE,MAT-0294,1800
2549,2024/09/30,CHINA-WAREHOUSE,MAT-0295,105150
2550,2024/09/30,CHINA-WAREHOUSE,MAT-0296,24750
2551,2024/09/30,CHINA-WAREHOUSE,MAT-0312,224875
2552,2024/09/30,CHINA-WAREHOUSE,MAT-0313,21225
2553,2024/09/30,CHINA-WAREHOUSE,MAT-0314,359700
2554,2024/09/30,CHINA-WAREHOUSE,MAT-0315,516725
2555,2024/09/30,CHINA-WAREHOUSE,MAT-0316,86200
2556,2024/09/30,CHINA-WAREHOUSE,MAT-0317,10675
2557,2024/09/30,CHINA-WAREHOUSE,MAT-0318,594275
2558,2024/09/30,CHINA-WAREHOUSE,MAT-0319,3900
2559,2024/09/30,CHINA-WAREHOUSE,MAT-0320,725
2560,2024/09/30,CHINA-WAREHOUSE,MAT-0321,49375
2561,2024/09/30,CHINA-WAREHOUSE,MAT-0322,27250
2562,2024/09/30,CHINA-WAREHOUSE,MAT-0323,337050
2563,2024/09/30,CHINA-WAREHOUSE,MAT-0324,276125
2564,2024/09/30,CHINA-WAREHOUSE,MAT-0325,648575
2565,2024/09/30,CHINA-WAREHOUSE,MAT-0326,58700
2566,2024/09/30,CHINA-WAREHOUSE,MAT-0327,192025
2567,2024/09/30,CHINA-WAREHOUSE,MAT-0328,505900
2568,2024/09/30,CHINA-WAREHOUSE,MAT-0329,22775
2569,2024/09/30,CHINA-WAREHOUSE,MAT-0330,24275
2570,2024/09/30,CHINA-WAREHOUSE,MAT-0332,5819950
2571,2024/09/30,CHINA-WAREHOUSE,MAT-0333,144900
2572,2024/09/30,CHINA-WAREHOUSE,MAT-0334,40075
2573,2024/09/30,CHINA-WAREHOUSE,MAT-0338,8700
2574,2024/09/30,CHINA-WAREHOUSE,MAT-0339,16425
2575,2024/09/30,CHINA-WAREHOUSE,MAT-0340,362875
2576,2024/09/30,CHINA-WAREHOUSE,MAT-0341,1222500
2577,2024/09/30,CHINA-WAREHOUSE,MAT-0350,0
2578,2024/09/30,CHINA-WAREHOUSE,MAT-0351,5500
2579,2024/09/30,CHINA-WAREHOUSE,MAT-0352,11625
2580,2024/09/30,CHINA-WAREHOUSE,MAT-0353,10125
2581,2024/09/30,CHINA-WAREHOUSE,MAT-0354,1692175
2582,2024/09/30,CHINA-WAREHOUSE,MAT-0356,656650
2583,2024/09/30,CHINA-WAREHOUSE,MAT-0357,14625
2584,2024/09/30,CHINA-WAREHOUSE,MAT-0358,0
2585,2024/09/30,CHINA-WAREHOUSE,MAT-0363,22625
2586,2024/09/30,CHINA-WAREHOUSE,MAT-0367,24250
2587,2024/09/30,CHINA-WAREHOUSE,MAT-0368,8250
2588,2024/09/30,CHINA-WAREHOUSE,MAT-0373,2550
2589,2024/09/30,CHINA-WAREHOUSE,MAT-0374,84450
2590,2024/09/30,CHINA-WAREHOUSE,MAT-0375,453700
2591,2024/09/30,CHINA-WAREHOUSE,MAT-0376,230425
2592,2024/09/30,CHINA-WAREHOUSE,MAT-0377,286100
2593,2024/09/30,CHINA-WAREHOUSE,MAT-0378,196400
2594,2024/09/30,CHINA-WAREHOUSE,MAT-0379,328825
2595,2024/09/30,CHINA-WAREHOUSE,MAT-0380,27500
2596,2024/09/30,CHINA-WAREHOUSE,MAT-0381,74250
2597,2024/09/30,CHINA-WAREHOUSE,MAT-0382,55600
2598,2024/09/30,CHINA-WAREHOUSE,MAT-0383,19000
2599,2024/09/30,CHINA-WAREHOUSE,MAT-0384,123050
2600,2024/09/30,CHINA-WAREHOUSE,MAT-0385,650
2601,2024/09/30,CHINA-WAREHOUSE,MAT-0386,616750
2602,2024/09/30,CHINA-WAREHOUSE,MAT-0387,20800
2603,2024/09/30,CHINA-WAREHOUSE,MAT-0388,8050
2604,2024/09/30,CHINA-WAREHOUSE,MAT-0389,1201350
2605,2024/09/30,CHINA-WAREHOUSE,MAT-0390,175
2606,2024/09/30,CHINA-WAREHOUSE,MAT-0391,0
2607,2024/09/30,CHINA-WAREHOUSE,MAT-0392,24150
2608,2024/09/30,CHINA-WAREHOUSE,MAT-0393,141675
2609,2024/09/30,CHINA-WAREHOUSE,MAT-0394,24750
2610,2024/09/30,CHINA-WAREHOUSE,MAT-0396,24750
2611,2024/09/30,CHINA-WAREHOUSE,MAT-0397,24075
2612,2024/09/30,CHINA-WAREHOUSE,MAT-0399,600
2613,2024/09/30,CHINA-WAREHOUSE,MAT-0400,46200
2614,2024/09/30,CHINA-WAREHOUSE,MAT-0402,47450
2615,2024/09/30,CHINA-WAREHOUSE,MAT-0413,1710875
2616,2024/09/30,CHINA-WAREHOUSE,MAT-0415,1109650
2617,2024/09/30,CHINA-WAREHOUSE,MAT-0416,817300
2618,2024/09/30,CHINA-WAREHOUSE,MAT-0417,31200
2619,2024/09/30,CHINA-WAREHOUSE,MAT-0418,0
2620,2024/09/30,CHINA-WAREHOUSE,MAT-0428,481275
2621,2024/09/30,CHINA-WAREHOUSE,MAT-0429,0
2622,2024/09/30,CHINA-WAREHOUSE,MAT-0430,60900
