Unnamed: 0,DATE,MATERIAL_NAME,INBOUND,OUTBOUND,BEFORE,AFTER,date,dayofweek,is_weekend,is_month_start,rolling_inbound_3,rolling_outbound_3,inbound_std_3,outbound_std_3,inbound_freq_3,outbound_freq_3,max_outbound_3,inbound_sum_3,outbound_sum_3,rolling_inbound_7,rolling_outbound_7,inbound_std_7,outbound_std_7,inbound_freq_7,outbound_freq_7,max_outbound_7,inbound_sum_7,outbound_sum_7,rolling_inbound_15,rolling_outbound_15,inbound_std_15,outbound_std_15,inbound_freq_15,outbound_freq_15,max_outbound_15,inbound_sum_15,outbound_sum_15,net_flow_3,net_flow_7,net_flow_15,days_since_last_inbound,days_since_last_outbound,stock_future_min,risk
3455,2024-05-29,MAT-0229,0.0,49.5,1678.275,1628.775,2024-05-29,2,0,0,214.5,33.00666666666667,200.05186827420533,28.584613576771225,2.0,2.0,49.52,643.5,99.02000000000001,91.92857142857143,22.997142857142858,162.74530934649303,20.731602859954098,2.0,6.0,49.52,643.5,160.98000000000002,46.2,31.743999999999996,115.65983838085593,32.451722120273196,4.0,14.0,123.79,693.0,476.15999999999997,544.48,482.52,216.84000000000003,1,0,1232.6650000000002,0
3525,2024-05-31,MAT-0229,0.0,24.75,1628.775,1604.025,2024-05-31,4,0,0,132.0,41.25666666666667,228.6307065990918,14.295196162814074,1.0,3.0,49.52,396.0,123.77000000000001,91.92857142857143,26.52142857142857,162.74530934649303,18.11872459508066,2.0,6.0,49.52,643.5,185.64999999999998,44.55,30.093999999999998,116.16314727879185,32.11186113750316,3.0,14.0,123.79,668.25,451.40999999999997,272.23,457.85,216.84000000000003,2,0,1232.6650000000002,0
3585,2024-06-03,MAT-0229,0.0,0.05,1604.025,1603.975,2024-06-03,0,0,0,0.0,24.766666666666666,0.0,24.72500421300942,0.0,3.0,49.5,0.0,74.3,91.92857142857143,24.759999999999998,162.74530934649303,20.202174800418558,2.0,6.0,49.52,643.5,173.32,44.55,26.063333333333333,116.16314727879185,31.8144368995916,3.0,14.0,123.79,668.25,390.95,-74.3,470.18,277.3,3,0,1232.6650000000002,0
3723,2024-06-07,MAT-0229,0.0,24.76,1603.975,1579.215,2024-06-07,4,0,0,0.0,16.52,0.0,14.2634392766962,0.0,3.0,24.76,0.0,49.56,91.92857142857143,24.76142857142857,162.74530934649303,20.20217432899359,2.0,6.0,49.52,643.5,173.32999999999998,42.9,26.064,116.63927909830132,31.814407517888586,2.0,14.0,123.79,643.5,390.96,-49.56,470.17,252.54000000000002,4,0,1232.465,0
3757,2024-06-08,MAT-0229,0.0,173.26999999999998,1579.215,1405.9450000000002,2024-06-08,5,1,0,0.0,66.02666666666666,0.0,93.69362536124501,0.0,3.0,173.26999999999998,0.0,198.07999999999998,91.92857142857143,45.97857142857142,162.74530934649303,59.65510970810223,2.0,6.0,173.26999999999998,643.5,321.84999999999997,42.9,37.519999999999996,116.63927909830132,48.74449771146336,2.0,14.0,173.26999999999998,643.5,562.8,-198.07999999999998,321.65000000000003,80.70000000000005,5,0,1158.215,0
3801,2024-06-11,MAT-0229,0.0,49.51,1405.9450000000002,1356.4350000000002,2024-06-11,1,0,0,0.0,82.51333333333332,0.0,79.56582201758073,0.0,3.0,173.26999999999998,0.0,247.53999999999996,56.57142857142857,53.051428571428566,149.67393131165397,56.12583701783324,1.0,7.0,173.26999999999998,396.0,371.35999999999996,42.9,40.80733333333333,116.63927909830132,47.69938910460364,2.0,14.0,173.26999999999998,643.5,612.11,-247.53999999999996,24.640000000000043,31.389999999999986,6,0,1108.715,0
3837,2024-06-12,MAT-0229,0.0,123.77,1356.4350000000002,1232.6650000000002,2024-06-12,2,0,0,0.0,115.51666666666665,0.0,62.291432262658226,0.0,3.0,173.26999999999998,0.0,346.54999999999995,0.0,63.65857142857143,0.0,62.05068155107066,0.0,7.0,173.26999999999998,0.0,445.61,42.9,47.042,116.63927909830132,52.12726517174782,2.0,14.0,173.26999999999998,643.5,705.63,-346.54999999999995,-445.61,-62.129999999999995,7,0,1089.4550000000002,0
3871,2024-06-13,MAT-0229,148.5,74.27,1232.6650000000002,1306.8950000000002,2024-06-13,3,0,0,49.5,82.51666666666667,85.73651497465943,37.810614030101874,1.0,3.0,123.77,148.5,247.55,21.214285714285715,67.19714285714285,56.127724241870254,61.81452006184461,1.0,7.0,173.26999999999998,148.5,470.38,52.8,43.74066666666666,119.01587529161213,48.35076546397565,3.0,14.0,173.26999999999998,792.0,656.1099999999999,-99.05000000000001,-321.88,135.8900000000001,0,0,1064.7050000000002,0
3999,2024-06-18,MAT-0229,0.0,49.51,1306.8950000000002,1257.3850000000002,2024-06-18,1,0,0,49.5,82.51666666666667,85.73651497465943,37.810614030101874,1.0,3.0,123.77,148.5,247.55,21.214285714285715,70.73428571428572,56.127724241870254,59.65135479242217,1.0,7.0,173.26999999999998,148.5,495.14,52.8,45.39133333333333,119.01587529161213,48.07800252367673,3.0,14.0,173.26999999999998,792.0,680.8699999999999,-99.05000000000001,-346.64,111.13000000000011,1,0,1064.6250000000002,0
4029,2024-06-19,MAT-0229,0.0,0.16,1257.3850000000002,1257.225,2024-06-19,2,0,0,49.5,41.31333333333333,85.73651497465943,37.728795810803895,1.0,3.0,74.27,148.5,123.94,21.214285714285715,70.74999999999999,56.127724241870254,59.629641119161526,1.0,7.0,173.26999999999998,148.5,495.24999999999994,52.8,45.39666666666667,119.01587529161213,48.07262120504569,3.0,14.0,173.26999999999998,792.0,680.95,24.560000000000002,-346.74999999999994,111.04999999999995,2,0,1039.8750000000002,0
4070,2024-06-20,MAT-0229,0.0,24.76,1257.225,1232.465,2024-06-20,3,0,0,0.0,24.810000000000002,0.0,24.6750379938917,0.0,3.0,49.51,0.0,74.43,21.214285714285715,70.75,56.127724241870254,59.629641119161526,1.0,7.0,173.26999999999998,148.5,495.25,52.8,46.222,119.01587529161213,47.568920555938014,3.0,14.0,173.26999999999998,792.0,693.33,-74.43,-346.75,98.66999999999996,3,0,1015.1250000000002,0
4131,2024-06-22,MAT-0229,0.0,74.25,1232.465,1158.215,2024-06-22,5,1,0,0.0,33.05666666666667,0.0,37.73536846690824,0.0,3.0,74.25,0.0,99.17000000000002,21.214285714285715,56.604285714285716,56.127724241870254,39.65550733384659,1.0,7.0,123.77,148.5,396.23,52.8,49.522000000000006,119.01587529161213,47.68977341706949,3.0,14.0,173.26999999999998,792.0,742.83,-99.17000000000002,-247.73000000000002,49.16999999999996,4,0,1015.1250000000002,0
4202,2024-06-25,MAT-0229,0.0,49.5,1158.215,1108.715,2024-06-25,1,0,0,0.0,49.50333333333334,0.0,24.74500016838419,0.0,3.0,74.25,0.0,148.51000000000002,21.214285714285715,56.60285714285715,56.127724241870254,39.65580567596027,1.0,7.0,123.77,148.5,396.22,52.8,51.172000000000004,119.01587529161213,47.197089680251615,3.0,14.0,173.26999999999998,792.0,767.58,-148.51000000000002,-247.72000000000003,24.41999999999996,5,0,1015.1250000000002,0
4232,2024-06-26,MAT-0229,0.0,19.26,1108.715,1089.4550000000002,2024-06-26,2,0,0,0.0,47.67000000000001,0.0,27.540637247529332,0.0,3.0,74.25,0.0,143.01000000000002,21.214285714285715,41.67285714285715,56.127724241870254,28.160927845915445,1.0,7.0,74.27,148.5,291.71000000000004,36.3,52.456,106.60437541275151,45.951050166765185,2.0,15.0,173.26999999999998,544.5,786.84,-143.01000000000002,-143.21000000000004,-242.34000000000003,6,0,1015.1250000000002,0
4359,2024-07-01,MAT-0229,0.0,24.75,1089.4550000000002,1064.7050000000002,2024-07-01,0,0,1,0.0,31.170000000000005,0.0,16.1098324013628,0.0,3.0,49.5,0.0,93.51000000000002,0.0,34.598571428571425,0.0,24.602567229574092,0.0,7.0,74.25,0.0,242.18999999999997,9.9,50.80466666666666,38.3425351274534,46.50582526748153,1.0,15.0,173.26999999999998,148.5,762.0699999999999,-93.51000000000002,-242.18999999999997,-613.5699999999999,7,0,1015.1250000000002,0
4390,2024-07-02,MAT-0229,0.0,0.08,1064.7050000000002,1064.6250000000002,2024-07-02,1,0,0,0.0,14.696666666666673,0.0,12.952614922606585,0.0,3.0,24.75,0.0,44.09000000000002,0.0,27.537142857142857,0.0,26.62033227584113,0.0,7.0,74.25,0.0,192.76,9.9,47.50999999999999,38.3425351274534,48.32002853002941,1.0,15.0,173.26999999999998,148.5,712.6499999999999,-44.09000000000002,-192.76,-564.1499999999999,8,0,1015.1250000000002,0
4509,2024-07-05,MAT-0229,0.0,24.75,1064.6250000000002,1039.8750000000002,2024-07-05,4,0,0,0.0,16.52666666666667,0.0,14.243231140907982,0.0,3.0,24.75,0.0,49.58000000000001,0.0,31.05,0.0,23.88769418201204,0.0,7.0,74.25,0.0,217.35,9.9,47.50999999999999,38.3425351274534,48.32002853002941,1.0,15.0,173.26999999999998,148.5,712.6499999999999,-49.58000000000001,-217.35,-564.1499999999999,9,0,1015.1250000000002,0
4573,2024-07-08,MAT-0229,0.0,24.75,1039.8750000000002,1015.1250000000002,2024-07-08,0,0,0,0.0,16.52666666666667,0.0,14.243231140907982,0.0,3.0,24.75,0.0,49.58000000000001,0.0,31.048571428571428,0.0,23.88813333615067,0.0,7.0,74.25,0.0,217.34,9.9,49.15666666666666,38.3425351274534,46.989699124483906,1.0,15.0,173.26999999999998,148.5,737.3499999999999,-49.58000000000001,-217.34,-588.8499999999999,10,0,1104.485,0
4598,2024-07-09,MAT-0229,247.5,0.0,1015.1250000000002,1262.6250000000002,2024-07-09,1,0,0,82.5,16.500000000000004,142.89419162443238,14.289419162443151,1.0,2.0,24.75,247.5,49.500000000000014,35.357142857142854,20.44142857142857,93.54620706978375,16.999644534098724,1.0,6.0,49.5,247.5,143.09,26.4,47.50599999999999,72.1378145338094,48.32387428294926,2.0,14.0,173.26999999999998,396.0,712.5899999999999,198.0,104.41,-316.5899999999999,0,1,1104.485,0
4635,2024-07-10,MAT-0229,0.0,24.75,1262.6250000000002,1237.8750000000002,2024-07-10,2,0,0,82.5,16.500000000000004,142.89419162443238,14.289419162443151,1.0,2.0,24.75,247.5,49.500000000000014,35.357142857142854,16.905714285714286,93.54620706978376,11.69459826464453,1.0,6.0,24.75,247.5,118.34,26.4,37.60466666666666,72.1378145338094,33.72521457448771,2.0,14.0,123.77,396.0,564.0699999999999,198.0,129.16,-168.06999999999994,1,0,1104.485,0
4707,2024-07-12,MAT-0229,0.0,9.63,1237.8750000000002,1228.245,2024-07-12,4,0,0,82.5,11.460000000000006,142.89419162443238,12.476069092466467,1.0,2.0,24.75,247.5,34.38000000000002,35.357142857142854,15.53,93.54620706978376,11.935430448877755,1.0,6.0,24.75,247.5,108.71,26.4,34.946000000000005,72.1378145338094,34.28689749744063,2.0,14.0,123.77,396.0,524.19,213.11999999999998,138.79000000000002,-128.19000000000005,2,0,1104.485,0
4766,2024-07-15,MAT-0229,0.0,49.5,1228.245,1178.745,2024-07-15,0,0,0,0.0,27.960000000000008,0.0,20.12789854902887,0.0,3.0,49.5,0.0,83.88000000000002,35.357142857142854,19.065714285714282,93.54620706978376,17.493668242293463,1.0,6.0,49.5,247.5,133.45999999999998,26.4,29.994666666666667,72.1378145338094,24.513347928560624,2.0,14.0,74.27,396.0,449.92,-83.88000000000002,114.04000000000002,-53.920000000000016,3,0,1104.485,0
4901,2024-07-20,MAT-0229,0.0,24.75,1178.745,1153.995,2024-07-20,5,1,0,0.0,27.960000000000008,0.0,20.12789854902887,0.0,3.0,49.5,0.0,83.88000000000002,35.357142857142854,22.59,93.54620706978376,15.389824560403486,1.0,6.0,49.5,247.5,158.13,16.5,26.69333333333333,63.90422521242236,21.2407602321126,1.0,14.0,74.25,247.5,400.4,-83.88000000000002,89.37,-152.89999999999998,4,0,1104.485,0
5080,2024-07-27,MAT-0229,0.0,24.75,1153.995,1129.245,2024-07-27,5,1,0,0.0,33.00000000000001,0.0,14.2894191624432,0.0,3.0,49.5,0.0,99.00000000000003,35.357142857142854,22.59,93.54620706978376,15.389824560403486,1.0,6.0,49.5,247.5,158.13,16.5,25.042666666666666,63.90422521242236,20.281385366413048,1.0,14.0,74.25,247.5,375.64,-99.00000000000003,89.37,-128.14,5,0,1104.485,0
5236,2024-08-03,MAT-0229,0.0,24.76,1129.245,1104.485,2024-08-03,5,1,0,0.0,24.75333333333334,0.0,0.005773502539315453,0.0,3.0,24.76,0.0,74.26000000000002,35.357142857142854,22.591428571428573,93.54620706978376,15.390058943542504,1.0,6.0,49.5,247.5,158.14000000000001,16.5,26.682666666666666,63.90422521242236,19.084910070025302,1.0,14.0,74.25,247.5,400.24,-74.26000000000002,89.35999999999999,-152.74,6,0,1302.485,0
5246,2024-08-04,MAT-0229,247.5,0.0,1104.485,1351.985,2024-08-04,6,1,0,82.5,16.50333333333334,142.89419162443238,14.292306788385524,1.0,2.0,24.76,247.5,49.51000000000002,35.357142857142854,22.591428571428573,93.54620706978376,15.390058943542504,1.0,6.0,49.5,247.5,158.14000000000001,33.0,25.031999999999996,87.08677938043834,20.29544396445386,2.0,13.0,74.25,495.0,375.47999999999996,197.98999999999998,89.35999999999999,119.52000000000004,0,1,1302.485,0
5264,2024-08-05,MAT-0229,0.0,24.75,1351.985,1327.235,2024-08-05,0,0,0,82.5,16.50333333333334,142.89419162443238,14.292306788385524,1.0,2.0,24.76,247.5,49.51000000000002,35.357142857142854,22.591428571428573,93.54620706978376,15.390058943542504,1.0,6.0,49.5,247.5,158.14000000000001,33.0,21.732000000000003,87.08677938043834,15.0736019015269,2.0,13.0,49.5,495.0,325.98,197.98999999999998,89.35999999999999,169.01999999999998,1,0,1302.485,0
5415,2024-08-10,MAT-0229,0.0,24.75,1327.235,1302.485,2024-08-10,5,1,0,82.5,16.500000000000004,142.89419162443238,14.289419162443153,1.0,2.0,24.75,247.5,49.500000000000014,35.357142857142854,24.75142857142857,93.54620706978376,14.289419662313536,1.0,6.0,49.5,247.5,173.26,33.0,20.082,87.08677938043834,13.033466921736563,2.0,13.0,49.5,495.0,301.23,198.0,74.24000000000001,193.76999999999998,2,0,1416.135,0
5425,2024-08-11,MAT-0229,247.5,0.0,1302.485,1549.985,2024-08-11,6,1,0,82.5,16.500000000000004,142.89419162443238,14.289419162443155,1.0,2.0,24.75,247.5,49.500000000000014,70.71428571428571,17.68,120.76763402738099,12.07773985479064,2.0,5.0,24.76,495.0,123.76,49.5,18.798,102.47473556233959,14.030779532360828,3.0,12.0,49.5,742.5,281.96999999999997,198.0,371.24,460.53000000000003,0,1,1193.355,0
5482,2024-08-13,MAT-0229,0.0,0.45,1549.985,1549.535,2024-08-13,1,0,0,82.5,8.400000000000004,142.89419162443238,14.161302906159346,1.0,2.0,24.75,247.5,25.200000000000014,70.71428571428571,14.20857142857143,120.76763402738099,13.151445330674209,2.0,5.0,24.76,495.0,99.46000000000001,49.5,17.177999999999997,102.47473556233959,14.682194366938914,3.0,12.0,49.5,742.5,257.66999999999996,222.29999999999998,395.53999999999996,484.83000000000004,1,0,1143.845,0
5546,2024-08-15,MAT-0229,0.0,24.76,1549.535,1524.775,2024-08-15,3,0,0,82.5,8.403333333333338,142.89419162443238,14.167075680369978,1.0,2.0,24.76,247.5,25.210000000000015,70.71428571428571,14.209999999999999,120.76763402738099,13.152781708318011,2.0,5.0,24.76,495.0,99.47,49.5,18.823333333333334,102.47473556233959,13.996106431364993,3.0,12.0,49.5,742.5,282.35,222.29,395.53,460.15,2,0,1069.595,0
5577,2024-08-16,MAT-0229,0.0,24.76,1524.775,1500.015,2024-08-16,4,0,0,0.0,16.65666666666667,0.0,14.03538504399972,0.0,3.0,24.76,0.0,49.97000000000001,70.71428571428571,14.209999999999999,120.76763402738099,13.152781708318011,2.0,5.0,24.76,495.0,99.47,49.5,18.824,102.47473556233959,13.996409131324715,3.0,12.0,49.5,742.5,282.36,-49.97000000000001,395.53,460.14,3,0,995.345,0
5603,2024-08-17,MAT-0229,0.0,33.0,1500.015,1467.015,2024-08-17,5,1,0,0.0,27.50666666666667,0.0,4.75736621812234,0.0,3.0,33.0,0.0,82.52000000000001,35.357142857142854,18.924285714285713,93.54620706978375,13.124675052666774,1.0,6.0,33.0,247.5,132.47,49.5,19.374000000000002,102.47473556233959,14.402124248080353,3.0,12.0,49.5,742.5,290.61,-82.52000000000001,115.03,451.89,4,0,921.095,0
5643,2024-08-19,MAT-0229,0.0,1.38,1467.015,1465.635,2024-08-19,0,0,0,0.0,19.71333333333334,0.0,16.402979404161037,0.0,3.0,33.0,0.0,59.140000000000015,35.357142857142854,15.585714285714285,93.54620706978375,14.314230515053662,1.0,6.0,33.0,247.5,109.1,33.0,19.466,87.08677938043834,14.2733561975752,2.0,13.0,49.5,495.0,291.99,-59.140000000000015,138.4,203.01,5,0,921.095,0
5704,2024-08-21,MAT-0229,0.0,49.5,1465.635,1416.135,2024-08-21,2,0,0,0.0,27.960000000000004,0.0,24.452705371798814,0.0,3.0,49.5,0.0,83.88000000000001,35.357142857142854,19.12142857142857,93.54620706978375,19.183625333924223,1.0,6.0,49.5,247.5,133.85,33.0,21.116,87.08677938043834,16.224947193398584,2.0,13.0,49.5,495.0,316.74,-83.88000000000001,113.65,178.26,6,0,921.095,0
5741,2024-08-22,MAT-0229,0.0,222.78,1416.135,1193.355,2024-08-22,3,0,0,0.0,91.22000000000001,0.0,116.44702143034834,0.0,3.0,222.78,0.0,273.66,0.0,50.94714285714286,0.0,77.705770852682,0.0,7.0,222.78,0.0,356.63,33.0,35.326,87.08677938043834,54.243540734621774,2.0,13.0,222.78,495.0,529.89,-273.66,-356.63,-34.889999999999986,7,0,921.095,0
5772,2024-08-23,MAT-0229,0.0,49.51,1193.355,1143.845,2024-08-23,4,0,0,0.0,107.26333333333334,0.0,100.040368018782,0.0,3.0,222.78,0.0,321.79,0.0,57.955714285714286,0.0,74.54012831067188,0.0,7.0,222.78,0.0,405.69,33.0,35.32666666666667,87.08677938043834,54.2437274407527,2.0,13.0,222.78,495.0,529.9,-321.79,-405.69,-34.89999999999998,8,0,921.095,0
5848,2024-08-27,MAT-0229,0.0,74.25,1143.845,1069.595,2024-08-27,1,0,0,0.0,115.51333333333332,0.0,93.71563494600748,0.0,3.0,222.78,0.0,346.53999999999996,0.0,65.02571428571429,0.0,73.20181961698832,0.0,7.0,222.78,0.0,455.18,33.0,38.626666666666665,87.08677938043834,55.053971916742974,2.0,13.0,222.78,495.0,579.4,-346.53999999999996,-455.18,-84.39999999999998,9,0,797.145,0
5913,2024-08-29,MAT-0229,0.0,74.25,1069.595,995.345,2024-08-29,3,0,0,0.0,66.00333333333333,0.0,14.283645659751436,0.0,3.0,74.25,0.0,198.01,0.0,72.09571428571428,0.0,71.02218405942912,0.0,7.0,222.78,0.0,504.66999999999996,33.0,41.92666666666666,87.08677938043834,55.643166396842176,2.0,13.0,222.78,495.0,628.9,-198.01,-504.66999999999996,-133.89999999999998,10,0,747.635,0
5982,2024-08-31,MAT-0229,0.0,74.25,995.345,921.095,2024-08-31,5,1,0,0.0,74.25,0.0,0.0,0.0,3.0,74.25,0.0,222.75,0.0,77.98857142857142,0.0,68.91781275030219,0.0,7.0,222.78,0.0,545.92,33.0,45.226,87.08677938043834,56.01854728569815,2.0,13.0,222.78,495.0,678.39,-222.75,-545.92,-183.39,11,0,747.435,0
5999,2024-09-01,MAT-0229,247.5,0.0,921.095,1168.595,2024-09-01,6,1,1,82.5,49.5,142.89419162443238,42.86825748732973,1.0,2.0,74.25,247.5,148.5,35.357142857142854,77.79142857142857,93.54620706978375,69.17497317878565,1.0,6.0,222.78,247.5,544.54,33.0,45.226,87.08677938043834,56.01854728569815,2.0,13.0,222.78,495.0,678.39,99.0,-297.03999999999996,-183.39,0,1,623.665,0
6017,2024-09-02,MAT-0229,0.0,49.5,1168.595,1119.095,2024-09-02,0,0,0,82.5,41.25,142.89419162443238,37.80624948338569,1.0,2.0,74.25,247.5,123.75,35.357142857142854,77.79142857142857,93.54620706978375,69.17497317878566,1.0,6.0,222.78,247.5,544.54,33.0,46.876,87.08677938043834,55.73614495357312,2.0,13.0,222.78,495.0,703.14,123.75,-297.03999999999996,-208.14,1,0,574.155,0
6042,2024-09-03,MAT-0229,0.0,74.25,1119.095,1044.845,2024-09-03,1,0,0,82.5,41.25,142.89419162443238,37.80624948338569,1.0,2.0,74.25,247.5,123.75,35.357142857142854,56.57285714285714,93.54620706978375,27.53882998863349,1.0,6.0,74.25,247.5,396.01,33.0,50.176,87.08677938043834,55.79789804028719,2.0,13.0,222.78,495.0,752.64,123.75,-148.51,-257.64,2,0,425.635,0
6088,2024-09-04,MAT-0229,0.0,123.75,1044.845,921.095,2024-09-04,2,0,0,0.0,82.5,0.0,37.806249483385734,0.0,3.0,123.75,0.0,247.5,35.357142857142854,67.17857142857143,93.54620706978375,37.02665545638326,1.0,6.0,123.75,247.5,470.25,16.5,58.426,63.90422521242236,56.98511143899154,1.0,14.0,222.78,247.5,876.39,-247.5,-222.75,-628.89,3,0,425.635,0
6122,2024-09-05,MAT-0229,0.0,123.95,921.095,797.145,2024-09-05,3,0,0,0.0,107.31666666666666,0.0,28.63674795316919,0.0,3.0,123.95,0.0,321.95,35.357142857142854,74.27857142857144,93.54620706978375,42.90679683087187,1.0,6.0,123.95,247.5,519.95,16.5,66.65933333333334,63.90422521242236,56.93204112507002,1.0,14.0,222.78,247.5,999.89,-321.95,-272.45000000000005,-752.39,4,0,425.635,0
6155,2024-09-06,MAT-0229,0.0,49.51,797.145,747.635,2024-09-06,4,0,0,0.0,99.07,0.0,42.92033550661045,0.0,3.0,123.95,0.0,297.21,35.357142857142854,70.74428571428571,93.54620706978375,43.91659210258423,1.0,6.0,123.95,247.5,495.21,16.5,68.30933333333333,63.90422521242236,55.98170000310899,1.0,14.0,222.78,247.5,1024.6399999999999,-297.21,-247.70999999999998,-777.1399999999999,5,0,425.635,0
6190,2024-09-07,MAT-0229,0.0,0.2,747.635,747.435,2024-09-07,5,1,0,0.0,57.88666666666666,0.0,62.29881245524135,0.0,3.0,123.95,0.0,173.66,35.357142857142854,60.16571428571429,93.54620706978375,51.23941414482375,1.0,6.0,123.95,247.5,421.16,16.5,66.672,63.90422521242236,57.67980225842861,1.0,14.0,222.78,247.5,1000.08,-173.66,-173.66000000000003,-752.58,6,0,425.635,0
6261,2024-09-10,MAT-0229,0.0,123.77,747.435,623.665,2024-09-10,1,0,0,0.0,57.82666666666666,0.0,62.20338763550851,0.0,3.0,123.77,0.0,173.48,0.0,77.84714285714286,0.0,48.28738093066198,0.0,7.0,123.95,0.0,544.93,16.5,72.72333333333333,63.90422521242236,58.64818395272251,1.0,14.0,222.78,247.5,1090.85,-173.48,-544.93,-843.3499999999999,7,0,425.635,0
6298,2024-09-11,MAT-0229,0.0,49.51,623.665,574.155,2024-09-11,2,0,0,0.0,57.82666666666666,0.0,62.20338763550851,0.0,3.0,123.77,0.0,173.48,0.0,77.84857142857142,0.0,48.28640265077098,0.0,7.0,123.95,0.0,544.9399999999999,16.5,75.932,63.90422521242236,55.70912161781559,1.0,14.0,222.78,247.5,1138.98,-173.48,-544.9399999999999,-891.48,8,0,425.635,0
6333,2024-09-12,MAT-0229,0.0,148.51999999999998,574.155,425.635,2024-09-12,3,0,0,0.0,107.26666666666665,0.0,51.52683799083094,0.0,3.0,148.51999999999998,0.0,321.79999999999995,0.0,88.45857142857143,0.0,55.04991142244507,0.0,7.0,148.51999999999998,0.0,619.21,16.5,82.53333333333333,63.90422521242236,58.16588981607033,1.0,14.0,222.78,247.5,1238.0,-321.79999999999995,-619.21,-990.5,9,0,521.875,0
6379,2024-09-13,MAT-0229,371.25,24.75,425.635,772.135,2024-09-13,4,0,0,123.75,74.25999999999999,214.34128743664857,65.49179414247254,1.0,3.0,148.51999999999998,371.25,222.77999999999997,53.035714285714285,74.3157142857143,140.31931060467562,57.14908977319554,1.0,7.0,148.51999999999998,371.25,520.21,41.25,69.33133333333333,111.3422570917516,45.05646011500721,2.0,14.0,148.51999999999998,618.75,1039.97,148.47000000000003,-148.96000000000004,-421.22,0,0,521.875,0
6752,2024-09-26,MAT-0229,0.0,2.75,772.135,769.385,2024-09-26,3,0,0,123.75,58.673333333333325,214.34128743664857,78.5831892540213,1.0,3.0,148.51999999999998,371.25,176.01999999999998,53.035714285714285,57.00142857142857,140.31931060467562,57.95933701845673,1.0,7.0,148.51999999999998,371.25,399.01,41.25,66.214,111.3422570917516,48.04432964907065,2.0,14.0,148.51999999999998,618.75,993.21,195.23000000000002,-27.75999999999999,-374.46000000000004,1,0,447.625,0
6791,2024-09-27,MAT-0229,0.0,74.25,769.385,695.135,2024-09-27,4,0,0,123.75,33.916666666666664,214.34128743664857,36.62080465163658,1.0,3.0,74.25,371.25,101.75,53.035714285714285,60.535714285714285,140.31931060467562,58.18026866476953,1.0,7.0,148.51999999999998,371.25,423.75,41.25,66.214,111.3422570917516,48.04432964907065,2.0,14.0,148.51999999999998,618.75,993.21,269.5,-52.5,-374.46000000000004,2,0,447.625,0
6863,2024-09-29,MAT-0229,0.0,24.75,695.135,670.385,2024-09-29,6,1,0,0.0,33.916666666666664,0.0,36.62080465163658,0.0,3.0,74.25,0.0,101.75,53.035714285714285,64.04285714285713,140.31931060467562,54.56461084936699,1.0,7.0,148.51999999999998,371.25,448.29999999999995,41.25,62.914,111.3422570917516,49.14042746485392,2.0,14.0,148.51999999999998,618.75,943.71,-101.75,-77.04999999999995,-324.96000000000004,3,0,447.625,0
